$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
A18372,N197PA,Phoenix Air,Gulfstream III,GLF3,Civ,Hired Gun,Government Contractor,Dirty Business,Hired Gun
A18435,N197WW,Win Aviation,Short SC.7 Skyvan,SC7,Civ,Para Ops Training,Military Contractor,Hired Gun,Perfectly Serviceable Aircraft
A184D7,N1972N,Nike Inc,Gulfstream G650 ER,GLF6,Civ,Swoosh,Waffle,Air Jordan,As Seen on TV
A184D8,N1972P,Private,Pitts Special S-1E,PTS1,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool
A18698,N198HF,Hormel Foods,Gulfstream G280,G280,Civ,Spam,Wonderful Spam,Lovely Spam,As Seen on TV
A18729,N198PA,Phoenix Air,Gulfstream III,GLF3,Civ,Hired Gun,Government Contractor,Dirty Business,Hired Gun
A187EC,N198WW,Win Aviation,Short SC.7 Skyvan,SC7,Civ,Para Ops Training,Military Contractor,Hired Gun,Perfectly Serviceable Aircraft
A18A28,N199FS,Seminole Boosters Inc.,Cessna Citation X,C750,Civ,Chief Osceola,The Other Football,Vanity Plate,Football
A18B36,N199SM,Mercy St Vincent Medical Center,Eurocopter AS365 N2 Dauphin,AS65,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A18D51,N2A,Goodyear Tire & Rubber Company,Zeppelin NT N07,SHIP,Civ,Vulcanization,Blimp,Tires,As Seen on TV
A18DB5,N2E,Snap Inc,Gulfstream G650 ER,GLF6,Civ,This Message Will Self Destruct,Snapchat,Snaps,As Seen on TV
A18DB6,N2EA,Private,DHC-1 Chipmunk 1B-2-S5,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
A18DD6,N2FH,Brainerd Helicopters Inc,Sikorsky UH-60 Black Hawk,H60,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter
A18E25,N2JM,Private,DHC-1 Chipmunk 1B-2-S3,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
A18E9D,N2PG,Procter & Gamble,Gulfstream G650 ER,GLF6,Civ,Bizjet,Conglomerate,Consumer Goods,As Seen on TV
A18EA9,N2PU,Private,Extra EA-300,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool
A18EC4,N2QW,Pacific Fleet Aviation,Piper PA-23-250,PA27,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
A18F0B,N2TS,Upland Aviation,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
A19040,N20G,Goodyear Tire & Rubber Company,Gulfstream G450,GLF4,Civ,Vulcanization,Blimp,Tyres,As Seen on TV
A190CE,N20MS,Pacwest P-51 LLC,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Daddys Girl,Historic
A19159,N20TF,Comanche Warbirds,North American TP-51A Mustang,P51,Civ,Two Seater,Fighter,Flight Training,Historic
A19203,N200A,Exxon Mobil Corp,Gulfstream G550,GLF5,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,Climate Crisis
A19278,N200ES,Earth Star Inc,Gulfstream G650 ER,GLF6,Civ,Disney,House Of Mouse,Media Conglomerate,As Seen on TV
A19950,N2019C,Bombardier Aerospace Corp,Bombardier Global 6500,GLEX,Civ,We Make Planes,Bizjet,Aerospace,As Seen on TV
A19B53,N202VG,Virgin Galactic,Spaceship Two,SS2,Civ,Rocket Ship,Up Up And Away,Nope Mobile,Distinctive
A19DF5,N203JE,Banesco Banco,Bombardier Global 7500,GL7T,Civ,Bizjet,Bunch of Bankers,Aaaaaaaand its gone,As Seen on TV
A1A42C,N2047,Commemorative Air Force,Canadian Car & Foundry Harvard IV,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic
A1A4B7,N205BH,Ventura County Fire Department,Bell EH-1H Iroquois,UH1,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter
A1A64D,N205TP,Remote Medical Flights,Pilatus PC-6 B2-H4,PC6T,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1A93D,N206KQ,Metrea,Quest Aircraft Company Kodiak 100,KODI,Civ,Surveillance,Covert,Spyplane,Oxcart
A1AC0F,N207AL,Pickett,Cessna T206H,T206,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
A1AC16,N207AT,A-4L LLC,Douglas A-4L Skyhawk,A4,Civ,Must Be Nice,Callsign Viper,Broke The Hard Deck,Hired Gun
A1AC1A,N207AX,Omni Air International,Boeing 767 224ER,B762,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun
A1AC81,N207F,Planes of Fame Air Museum,Grumman F7F-3N Tigercat,TCAT,Civ,War Bird,Shiny,King of the Cats,Historic
A1AFD1,N208AX,UK Parachuting,Cessna 208 B,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft
A1B0D5,N208MG,ISR Platforms,Cessna 208 Caravan,C208,Civ,ISR,SAR,Training,Hired Gun
A1B489,N209MD,Walmart,Learjet 40XR,LJ40,Civ,Join A Union,Corporate Dictatorship,Shop Local,As Seen on TV
A1B65D,N2094G,Navy Fighters,Grumman F6F Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic
A1B748,N21BF,Private,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic
A1B782,N21DP,Pacific Fleet Aviation,Piper PA-23-250,PA27,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
A1B7B7,N21FS,Private,Beech Expeditor 3NM,BE18,Civ,Lend Lease,Thanks Uncle Sam,WW2,Historic
A1B8C5,N21SM,Gary Air Services,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
A1B90D,N21VJ,Faraday Transportation,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
A1B998,N210AX,Keystone Aerial Surveys,Cessna T210N Turbo Centurion,T210,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
A1BAD9,N210PT,Classic Air Medical,Pilatus PC-12 45,PC12,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1BD38,N211,Experimental Aircraft Association,Spirit of St. Louis,ZZZZ,Civ,I am Old,Reproduction,Scratch-built,Historic
A1BECD,N211SD,S211,SIAI-Marchetti S 211,S211,Civ,Ciao,Retired Life,Jet Trainer,Zoomies
A1C0FB,N212AL,Aero Air,Pilatus PC-12 47E,PC12,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1C237,N212PB,Classic Air Medical,Pilatus PC-12 45,PC12,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1C4B2,N213AL,Air Methods,Pilatus PC-12 47E,PC12,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1C4F7,N213DE,Private,Beech C-45H Expeditor,BE18,Civ,Lend Lease,Thanks Uncle Sam,WW2,Historic
A1C869,N214AL,Air Methods,Pilatus PC-12 47E,PC12,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1C874,N214AX,Airborne Tactical Advantage,Aero L-39ZA Albatros,L39,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
A1C8A0,N214CR,Private,Beech Expeditor 3NM,BE18,Civ,Lend Lease,Thanks Uncle Sam,WW2,Historic
A1CA0D,N214TF,CVS Pharmacy,Dassault Falcon 2000LXS,F2TH,Civ,Pharmacy,Tylenol,Drugstore,As Seen on TV
A1CB6C,N2145G,Billy and Franklin Graham,Cessna 182A,C182,Civ,Jesus He Knows Me,Its NOT A Miracle,Send NO Money,Jesus he Knows me
A1CC2B,N215AX,Airborne Tactical Advantage,Aero L-39ZA Albatros,L39,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
A1CFE2,N216AX,Airborne Tactical Advantage,Aero L-39ZA Albatros,L39,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
A1D023,N216DM,Private,Fouga Magister CM170,FOUG,Civ,Jet Trainer,V Tail,Loved By Its Mother,Historic
A1D386,N217AC,Erickson Air-Crane,S-64E Skycrane,S64,Civ,Skycrane,Thunderbird 2,Malcolm,Big Hello
A1D399,N217AX,Airborne Tactical Advantage,Aero L-39ZA Albatros,L39,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun
A1D419,N217G,Private,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic
A1D51B,NX217SH,Fighterjets,Mikoyan-Gurevich MiG-17F,MG17,Civ,Mig,1611,Vashe Zdorovye,Historic
A1D63F,N21725,Optic Air,Cessna 172M Skyhawk,C172,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
A1D73D,N218AC,Erickson Air-Crane,S-64E Skycrane,S64,Civ,Skycrane,Thunderbird 2,Elsie,Big Hello
A1D805,N218JC,Soaring1,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
A1D821,N218KF,Stan Kroenke,Bombardier BD-100 Challenger,CL30,Civ,Bizjet,Denver Nuggets,LA Rams,Don't you know who I am?
A1DF3E,N22G,Goodyear Tire & Rubber Company,Gulfstream G150,G150,Civ,Vulcanization,Blimp,Tyres,As Seen on TV
A1E044,N22SM,Select Medical Corp,BAe 125,H25B,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1E50A,N221DG,David Geffen,Gulfstream G650,GLF6,Civ,Asylum Records,Geffen Records,DreamWorks SKG,Don't you know who I am?
A1E968,N222KZ,Warrior Notes Ministry,Embraer Phenom 100,E50P,Civ,Deus Vult,Church Of Private Jets,Send NO Money,Jesus he Knows me
A1EC31,N223AL,Win Aviation,de Havilland DHC-6-200 Twin Otter,DHC6,Civ,Para Ops Training,Military Contractor,Hired Gun,Perfectly Serviceable Aircraft
A1EC64,N223CM,Private,Beech Expeditor 3NM,BE18,Civ,Lend Lease,Thanks Uncle Sam,WW2,Historic
A1ED71,N223PF,Scout Aerospace,Pipistrel Alpha Trainer,PIAT,Civ,Spaceship Design,Advanced Composites,Light Sport Aircraft,You came here in that thing?
A1EDD2,N223TC,Surveying and Mapping,Cessna 206H,C206,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud
A1EDE3,N223TV,Jeffrey Vinik,Bombardier Challenger 300,CL30,Civ,Bizjet,NHL,Tampa Bay Lightning,Don't you know who I am?
A1EFE9,N224AM,Air Methods,Bell 407,B407,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1F0A9,N224JD,Perrydise Aviation,Piaggio P-180 Avanti,P180,Civ,Pusher Prop,Canards,How Does It Fly,Bizjets
A1F1C1,N224VJ,ASI Flight Services,Cirrus SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
A1F32A,N2247,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
A1F3AA,N225AX,Omni Air International,Boeing 767 224ER,B762,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun
A1F7AA,N226DV,Private,Stolp SA.300 Starduster Too,SA30,Civ,Biplane,Aerobatics,Cool,Joe Cool
A1F7E1,N226G,Comco,Boeing 757-200,B752,Civ,DoD?,CIA?,Black Flight,Special Forces
A1FB3C,N227CH,Medical Air,SOCATA TBM 700C2,TBM7,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1FE6F,N22777,Private,DHC-1 Chipmunk 20,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump
A1FED3,N228BA,Bank of America,Gulfstream G280,G280,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV
A1FEF3,N228CH,Medical Air,SOCATA TBM 700B,TBM8,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors
A1FF54,N228GE,276GE,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool
A202A3,N229CA,Civil Air Patrol,Cessna 182,C182,Civ,Air Force Auxiliary,Search and Rescue,Flying Vigilantes,CAP
