$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
7801A9,B-HRV,Hong Kong Government Flying Service,Eurocopter EC155 B1,EC55,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
7801AA,B-HRW,Hong Kong Government Flying Service,Eurocopter EC155 B1,EC55,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
7801AC,B-HRY,Hong Kong Government Flying Service,Eurocopter EC155 B1,EC55,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
78048C,B-6130,Gov of PRC,Airbus A330-243,A332,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
780A68,B-LVC,Hong Kong Government Flying Service,Diamond Aircraft DA42,DA42,Gov,ISR,,Twin Engine,ISR / Surveillance
780A74,B-LVA,Hong Kong Government Flying Service,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
780A75,B-LVB,Hong Kong Government Flying Service,Bombardier Challenger 605,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
789208,B-LVD,Hong Kong Government Flying Service,Airbus Helicopters H175,EC75,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
789209,B-LVE,Hong Kong Government Flying Service,Airbus Helicopters H175,EC75,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
78920A,B-LVF,Hong Kong Government Flying Service,Airbus Helicopters H175,EC75,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
78920B,B-LVG,Hong Kong Government Flying Service,Airbus Helicopters H175,EC75,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
78920C,B-LVH,Hong Kong Government Flying Service,Airbus Helicopters H175,EC75,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
78920D,B-LVI,Hong Kong Government Flying Service,Airbus Helicopters H175,EC75,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
78920E,B-LVJ,Hong Kong Government Flying Service,Airbus Helicopters H175,EC75,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
78C4A2,B-4184,China Geological Survey,Learjet 36A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
7AA759,B-4188,China Geological Survey,Learjet 35A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
7BC006,B-2479,Gov of PRC,Boeing 747,B748,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
7BD2FA,B-4185,China Geological Survey,Learjet 36A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
7C151D,VH-EGF,Queensland Government,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C1522,VH-EGK,Queensland Government,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C16E1,VH-ESZ,Queensland Government,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C37B1,VH-LAB,Air Affairs Australia,B200T Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
7C38FD,VH-LJJ,Air Affairs Australia,Learjet 35A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
7C39D5,VH-LPJ,Air Affairs Australia,Learjet 35,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
7C3A2B,VH-LRX,Air Affairs Australia,Learjet 35A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
7C5B78,VH-SCQ,Queensland Government Air Wing,B350 Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
7C5C08,VH-SGQ,Queensland Government Air Wing,B350 Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
7C5CB1,VH-SLF,Air Affairs Australia,Learjet 36A,LJ35,Gov,Utility,Long Range,Twin Engine,Business Jet
7C6A62,VH-VAS,Mac Rescue,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C6B97,VH-VJD,NSW Rural Fire Service,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
7C6B99,VH-VJF,NSW Rural Fire Service,Bell 412EP,B412,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
80004F,VT-UPA,Government Of Uttar Pradesh,Beech B300 Super King Air,BE30,Gov,Utility,Multi-Role,Twin Turboprop,Utility
80007A,VT-EUX,Government of Tamil Nadu State,Cessna Citation V,C560,Gov,Utility,Multi-Role,Twin Engine,Business Jet
800134,VT-UPR,Government of Uttar Pradesh,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
800141,VT-MPT,Government of Madhya Pradesh,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
8001DE,VT-UAB,Government of Uttarakhand,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
8002CD,K3603,Gov of India,Embraer Legacy 600,E35L,Gov,Utility,Long Range,Twin Engine,Business Jet
80031E,CG780,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
80031F,CG781,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800320,CG782,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800321,CG783,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800322,CG784,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800325,CG785,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800326,CG786,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800327,CG789,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800328,CG790,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
8003A9,VT-RJA,Government of Rajasthan,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
8003D1,VT-CTG,Government of Chhattisgarh,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
80045E,VT-JKK,Government of Jammu & Kashmir,B350 Super King Air,B350,Gov,Utility,Multi-Role,Twin Turboprop,Utility
8004C2,VT-UPN,Government of Uttar Pradesh,BAe 125,H25B,Gov,Utility,Long Range,Twin Engine,Business Jet
8004D2,VT-VDD,Government of Maharashtra,Cessna Citation XLS,C56X,Gov,Utility,Multi-Role,Twin Engine,Business Jet
800536,VT-UPM,Government of Uttar Pradesh,BAe 125,H25B,Gov,Utility,Long Range,Twin Engine,Business Jet
800585,VT-ALV,Air India One,Boeing 777-ER,B77W,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
800690,CG776,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800691,CG777,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800692,CG778,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800693,CG779,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800694,CG751,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
80069F,CG761,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
8006A7,CG771,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
8006A8,CG772,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
8006A9,CG773,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
8006AA,CG774,Indian Coast Guard,Dornier Do 228-101,D228,Gov,Maritime Patrol,STOL,Twin Turboprop,Utility
800B69,VT-UPJ,Government of Uttar Pradesh,B200 Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
800C3D,VT-ALW,Air India One,Boeing 777-ER,B77W,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
800D31,VT-HCA,Government of Haryana,B200GT Super King Air,BE20,Gov,Utility,Multi-Role,Twin Turboprop,Utility
80138E,VT-GOG,Government of Gujarat,Bombardier Challenger 650,CL60,Gov,Utility,Long Range,Twin Engine,Business Jet
8408F7,JA02FD,Kyoto City Fire Dept,AS365 N3 Dauphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
845BF6,JA10KC,Kitakyushu Fire Dept,AS365 N3 Dauphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
845E9C,JA119E,Tokyo Fire Department,AS365 N3 Dauphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
845EAE,JA119Y,Tokyo Fire Department,Eurocopter EC225 LP,EC35,Gov,Utility,Light Lift,Rotorcraft,Helicopter - Utility
846B07,JA14TD,Tokyo Fire Dept,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
847694,JA181A,Japan Coast Guard,Bell 505 Jet Ranger X,B505,Gov,Maritime Patrol,Light Lift,Rotorcraft,Helicopter - Utility
8476B6,JA182A,Japan Coast Guard,Bell 505 Jet Ranger X,B505,Gov,Maritime Patrol,Light Lift,Rotorcraft,Helicopter - Utility
8476D8,JA183A,Japan Coast Guard,Bell 505 Jet Ranger X,B505,Gov,Maritime Patrol,Light Lift,Rotorcraft,Helicopter - Utility
8476FA,JA184A,Japan Coast Guard,Bell 505 Jet Ranger X,B505,Gov,Maritime Patrol,Light Lift,Rotorcraft,Helicopter - Utility
84C3DD,JA24HB,Tokyo Fire Dept,AgustaWestland AW.189,A189,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
85209F,JA35AR,Tokyo Fire Dept,AgustaWestland AW.169,A169,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
85C0F2,JA500A,Japan Coast Guard,Gulfstream G500,GLF5,Gov,Maritime Patrol,Long Range,Jet,Business Jet
85C114,JA501A,Japan Coast Guard,Gulfstream G500,GLF5,Gov,Maritime Patrol,Long Range,Jet,Business Jet
85DA42,JA572A,Japan Coast Guard,Dassault Falcon 2000LXS,F2TH,Gov,Maritime Patrol,Long Range,Twin Engine,Business Jet
85DA64,JA573A,Japan Coast Guard,Dassault Falcon 2000LXS,F2TH,Gov,Maritime Patrol,Long Range,Twin Engine,Business Jet
85DA86,JA574A,Japan Coast Guard,Dassault Falcon 2000LXS,F2TH,Gov,Maritime Patrol,Long Range,Twin Engine,Business Jet
85DAA8,JA575A,Japan Coast Guard,Dassault Falcon 2000LXS,F2TH,Gov,Maritime Patrol,Long Range,Twin Engine,Business Jet
85DACA,JA576A,Japan Coast Guard,Dassault Falcon 2000LXS,F2TH,Gov,Maritime Patrol,Long Range,Twin Engine,Business Jet
8623D6,JA62HC,Tokyo Fire Department,Eurocopter EC225 LP,EC25,Gov,Utility,Heavy Lift,Rotorcraft,Helicopter - Transport
8633E2,JA6714,Japan Coast Guard,Bell 412EP,B412,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
86346C,JA6756,Japan Coast Guard,Bell 412EP,B412,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
86346F,JA6759,Government of Japan,Sikorsky S-76 B,S76,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
8634F3,JA6795,Japan Coast Guard,Bell 412EP,B412,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
863755,JA6805,Japan Coast Guard,Eurocopter AS332 Super Puma,AS32,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863756,JA6806,Japan Coast Guard,Eurocopter AS332 Super Puma,AS32,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863848,JA687A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
86386A,JA688A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
86388C,JA689A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863AE8,JA6904,Japan Coast Guard,Sikorsky S-76 C,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
863AEE,JA690A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863B10,JA691A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863B32,JA692A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863B54,JA693A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863B76,JA694A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863B98,JA695A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
863BBA,JA696A,Japan Coast Guard,Eurocopter EC225 LP Super Puma,EC25,Gov,Maritime Patrol,Heavy Lift,Rotorcraft,Helicopter - Transport
867BAA,JA720A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867BCC,JA721A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867BEE,JA722A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867C10,JA723A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867C32,JA724A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867C54,JA725A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867C76,JA726A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867C99,JA727B,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
867CBA,JA728A,Japan Coast Guard,DHC-8-315 MPA,DH8C,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
86E3E4,JA861A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E406,JA862A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E428,JA863A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E44A,JA864A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E46C,JA865A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E48E,JA866A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E4B0,JA867A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E4D2,JA868A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E756,JA870A,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86E779,JA871B,Japan Coast Guard,B350 Super King Air,B350,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Utility
86EF1F,JA8951,Japan Coast Guard,Saab 340B,SF34,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
86EF20,JA8952,Japan Coast Guard,Saab 340B,SF34,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
8728DE,JA906A,Japan Coast Guard,Bell 412EP,B412,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
872922,JA908A,Japan Coast Guard,Bell 412EP,B412,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
872944,JA909A,Japan Coast Guard,Sikorsky S-76 C,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872BA6,JA910A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872BC9,JA911B,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872BEA,JA912A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872C0C,JA913A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872C2E,JA914A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872C50,JA915A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872C72,JA916A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872C94,JA917A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872CB6,JA918A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872CD8,JA919A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872F3A,JA920A,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
872F5D,JA921B,Japan Coast Guard,Sikorsky S-76 D,S76,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Utility
873A5C,JA953A,Japan Coast Guard,Saab 340B,SF34,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
873A7E,JA954A,Japan Coast Guard,Saab 340B,SF34,Gov,Maritime Patrol,Multi-Role,Twin Turboprop,Regional Passenger
873D8A,JA960A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873DAC,JA961A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873DCE,JA962A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873DF0,JA963A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873E12,JA964A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873E34,JA965A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873E56,JA966A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873E78,JA967A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
873EBC,JA969A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
87411E,JA970A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
874140,JA971A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
874162,JA972A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
874184,JA973A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
8741A6,JA974A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
8741C8,JA975A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
8741EA,JA976A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
87420C,JA977A,Japan Coast Guard,AgustaWestland AW.139,A139,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
87C002,80-1111,Government of Japan,Boeing 777-ER,B77W,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
87C003,80-1112,Japan Air Self Defence Force,Boeing 777-3ER,B77W,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
888163,VN-A268,Government of Vietnam,Embraer Legacy 600,E35L,Gov,Utility,Long Range,Twin Engine,Business Jet
890034,7O-VIP,Government of Yemen,Boeing 757,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
894001,A9C-BRF,Bahrain Amiri Flight,Gulfstream G650,GLF6,Gov,Utility,Long Range,Jet,Business Jet
894014,A9C-HMK,Bahrain Amiri Flight,Boeing 747,B744,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
894055,A9C-BHR,Bahrain Amiri Flight,Gulfstream G450,GLF4,Gov,Utility,Long Range,Twin Engine,Business Jet
894060,A9C-BRN,Bahrain Amiri Flight,Gulfstream G550,GLF5,Gov,Utility,Long Range,Jet,Business Jet
89407F,A9C-BAH,Bahrain Amiri Flight,Gulfstream G650,GLF6,Gov,Utility,Long Range,Jet,Business Jet
894081,A9C-ISA,Bahrain Defence Force,Boeing 737NG,B738,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
8940B2,A9C-HIA,Bahrain Amiri Flight,AgustaWestland AW.139,A139,Gov,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
8953C7,V8-MHB,Gov of Brunei,Boeing 767,B762,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
8953D1,V8-001,Gov of Brunei,Airbus A340-212,A342,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
8953DF,V8-BKH,Gov of Brunei,Boeing 747,B748,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
8953E3,V8-OAS,Gov of Brunei,Boeing 787,B788,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
89605A,A6-HRS,Dubai Air Wing,Boeing 737-BBJ,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
896060,A6-YAS,Abu Dhabi Amiri Flight,Boeing 747,B744,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
896063,A6-ESH,Sharjah Rulers Flight,Airbus ACJ319-132,A319,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
89607A,A6-MRM,Dubai Air Wing,Boeing 737NG-BBJ2,B738,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
8960AE,A6-MMM,Dubai Air Wing,Boeing 747,B744,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
8960B1,A6-AUH,Abu Dhabi Amiri Flight,Boeing 737NG-BBJ2,B738,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
8960B4,A6-HRM,Dubai Air Wing,Boeing 747,B744,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
896101,A6-UAE,Abu Dhabi Amiri Flight,Boeing 747,B744,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
896103,A6-HEH,Dubai Air Wing,Boeing 737NG-BBJ2,B738,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
89615A,A6-MRS,Dubai Air Wing,Boeing 737NG-BBJ2,B738,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
8961B4,A6-COM,Dubai Air Wing,Boeing 747,B744,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
89621F,A6-DLM,Abu Dhabi Amiri Flight,Airbus A320-212,A320,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
89624B,A6-HMS,Gov of Fujairah,Airbus A320-232,A320,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
896264,A6-ALN,Abu Dhabi Amiri Flight,Boeing 777-ER,B77L,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
896272,A6-GGP,Dubai Air Wing,Boeing 747 412F,B744,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
89629F,A6-SIL,Abu Dhabi Amiri Flight,Boeing 777-ER,B77W,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
8962E9,A6-PFA,Abu Dhabi Amiri Flight,Boeing 747,B748,Gov,Utility,Long Range,Quad Engine,Passenger - Widebody
89636E,A6-PFC,Abu Dhabi Amiri Flight,Boeing 787,B788,Gov,Utility,Long Range,Twin Engine,Passenger - Widebody
896430,A6-FZZ,Dubai Air Wing,Boeing 737NG-BBJ2,B738,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
